requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
196;9;18;['F3', 'F2', 'F4'];5
197;3;4;['F4', 'F6'];5
198;19;1;['F5'];5
199;15;14;['F4', 'F6', 'F2', 'F3'];5
200;6;3;['F2', 'F5'];5
201;10;9;['F6', 'F2', 'F3'];5
202;2;8;['F1', 'F2', 'F3'];5
203;2;20;['F1'];5
204;14;7;['F3'];5
205;9;18;['F3', 'F6'];5
206;8;11;['F4'];5
207;7;1;['F6', 'F2', 'F3', 'F5'];5
208;9;12;['F3', 'F6'];5
209;14;20;['F4', 'F1'];5
210;13;12;['F6', 'F5', 'F3'];5
211;15;4;['F3', 'F2'];5
212;4;13;['F5', 'F2', 'F4'];5
213;10;8;['F1', 'F2', 'F5'];5
214;10;4;['F5'];5
215;17;7;['F5', 'F1', 'F4'];5
216;20;16;['F4', 'F6', 'F1'];5
217;3;13;['F6'];5
218;8;2;['F3', 'F6', 'F1', 'F2', 'F4'];5
219;8;7;['F5', 'F2', 'F4', 'F6'];5
220;7;14;['F1'];5
221;16;1;['F3', 'F2'];5
222;5;13;['F3', 'F1', 'F6'];5
223;12;8;['F2', 'F1'];5
224;10;4;['F2', 'F1'];5
225;13;7;['F4'];5
226;14;9;['F6', 'F2', 'F1'];5
227;13;18;['F6', 'F4', 'F2'];5
228;1;4;['F4', 'F2', 'F3', 'F6', 'F5'];5
229;20;7;['F2', 'F4', 'F3', 'F5'];5
230;4;5;['F1', 'F6', 'F5'];5
231;11;6;['F6', 'F4', 'F1', 'F3'];5
232;15;1;['F6', 'F4', 'F1'];5
233;18;2;['F4'];5
234;19;2;['F4', 'F1', 'F2', 'F5'];5
235;20;2;['F5'];5
236;8;17;['F4', 'F6', 'F3'];5
237;5;3;['F4', 'F1', 'F6'];5
238;12;2;['F1', 'F5', 'F2'];5
239;20;11;['F5', 'F6'];5
240;5;12;['F6', 'F4', 'F3'];5
241;6;4;['F4'];5
242;4;14;['F6'];5
243;16;15;['F2'];5
244;18;1;['F5', 'F6', 'F4', 'F2'];5
245;6;12;['F2', 'F5'];5
246;17;3;['F6'];5
247;20;17;['F5', 'F3', 'F1'];5
248;5;6;['F4', 'F3', 'F2'];5
249;9;18;['F6', 'F1'];5
250;7;17;['F3', 'F5', 'F6'];5
251;19;13;['F3'];5
252;10;19;['F1', 'F6', 'F2', 'F3', 'F4'];5
253;5;7;['F1'];5
254;11;6;['F5', 'F1', 'F3', 'F6'];5
255;10;11;['F5', 'F4'];5
256;6;7;['F4', 'F3', 'F6', 'F1', 'F2'];5
257;12;3;['F6', 'F1', 'F5', 'F3'];5
258;14;13;['F5', 'F2', 'F4'];5
259;9;19;['F3', 'F6', 'F2'];5
260;17;4;['F5', 'F1', 'F2'];5
261;3;9;['F1', 'F5'];5
262;7;16;['F6', 'F2', 'F4', 'F1'];5
263;14;7;['F5'];5
264;14;7;['F2', 'F6', 'F1', 'F4'];5
265;10;7;['F5', 'F3'];5
266;4;5;['F5', 'F4', 'F3', 'F2', 'F6'];5
267;6;16;['F2'];5
268;7;3;['F4', 'F3', 'F2', 'F1'];5
269;9;4;['F3', 'F5', 'F6', 'F2', 'F4'];5
270;18;4;['F3', 'F1'];5
271;5;17;['F3', 'F6', 'F5'];5
272;13;10;['F5', 'F1', 'F4', 'F3'];5
273;5;17;['F2', 'F1', 'F3'];5
274;15;20;['F4', 'F5', 'F6'];5
275;14;8;['F1', 'F4', 'F6', 'F3'];5
276;11;8;['F4', 'F6'];5
277;17;15;['F4', 'F1', 'F3', 'F5'];5
278;18;10;['F1'];5
279;14;9;['F4', 'F1', 'F3'];5
280;16;2;['F1', 'F4', 'F5', 'F2'];5
281;17;4;['F5', 'F4', 'F2', 'F1', 'F3'];5
282;12;6;['F5', 'F4', 'F2'];5
283;18;10;['F6', 'F5'];5
284;18;3;['F6'];5
285;20;11;['F4', 'F6', 'F1', 'F2'];5
286;8;14;['F1', 'F3'];5
287;13;2;['F6', 'F2', 'F3'];5
288;12;17;['F2', 'F1', 'F6', 'F5', 'F3', 'F4'];5
289;9;5;['F6', 'F2', 'F3', 'F1'];5
290;9;4;['F6', 'F2', 'F5', 'F3'];5
291;6;1;['F1', 'F2', 'F6', 'F3', 'F4'];5
292;19;18;['F3', 'F1', 'F5'];5
293;14;7;['F5', 'F3', 'F1'];5
294;20;19;['F6', 'F4', 'F3'];5
295;16;4;['F1', 'F4', 'F2', 'F3'];5
296;17;5;['F3', 'F1', 'F5'];5
297;14;20;['F6'];5
298;20;1;['F2', 'F5'];5
299;7;20;['F5', 'F6', 'F2'];5
300;19;5;['F3', 'F1'];5
301;2;15;['F4'];5
302;9;3;['F4', 'F6', 'F3'];5
303;9;20;['F6'];5
304;16;4;['F3'];5
305;5;3;['F5'];5
306;11;9;['F6', 'F4', 'F3'];5
307;15;5;['F4', 'F2', 'F5'];5
308;14;11;['F3'];5
309;7;20;['F6', 'F3', 'F5'];5
310;18;16;['F5', 'F3'];5
311;13;17;['F2', 'F5'];5
312;19;1;['F6', 'F2'];5
313;2;17;['F2', 'F5', 'F3', 'F4'];5
314;6;18;['F5', 'F6', 'F4'];5
315;19;11;['F2', 'F6'];5
316;1;12;['F4', 'F1', 'F3', 'F5'];5
317;4;2;['F4', 'F1', 'F5', 'F2'];5
318;11;1;['F2', 'F6', 'F1', 'F5'];5
319;15;20;['F5'];5
320;7;10;['F2', 'F4'];5
321;9;1;['F1', 'F4'];5
322;3;12;['F3', 'F2', 'F5'];5
323;6;20;['F1', 'F3'];5
324;8;16;['F4', 'F6'];5
325;10;18;['F4'];5
326;10;17;['F3', 'F6', 'F4', 'F1'];5
327;20;6;['F4', 'F2'];5
328;11;13;['F2', 'F5'];5
329;11;12;['F3', 'F4', 'F2', 'F6', 'F1'];5
330;3;6;['F2', 'F6', 'F4'];5
331;20;1;['F3', 'F2'];5
332;12;10;['F6'];5
333;7;16;['F6', 'F2'];5
334;17;18;['F6', 'F5'];5
335;17;6;['F1'];5
336;13;17;['F3'];5
337;19;2;['F5', 'F6', 'F4'];5
338;12;19;['F1'];5
339;4;1;['F6'];5
340;11;16;['F1', 'F6'];5
341;14;11;['F2'];5
342;9;3;['F4', 'F1', 'F6', 'F5'];5
343;10;4;['F5', 'F3'];5
344;20;4;['F1', 'F3'];5
345;19;5;['F4', 'F3', 'F1', 'F2'];5
346;18;8;['F6'];5
347;1;2;['F3', 'F1', 'F6'];5
348;13;12;['F4'];5
349;12;3;['F2', 'F1', 'F3', 'F4'];5
350;11;7;['F4', 'F5', 'F1', 'F6', 'F2'];5
351;2;13;['F2', 'F4'];5
352;3;12;['F4', 'F5'];5
353;18;10;['F6', 'F1', 'F2', 'F4', 'F5'];5
354;20;13;['F1', 'F6', 'F5'];5
355;4;13;['F3', 'F1', 'F2'];5
356;12;7;['F2', 'F5'];5
357;20;15;['F2', 'F6'];5
358;4;8;['F1', 'F6', 'F3'];5
359;11;20;['F2', 'F6', 'F1'];5
360;15;12;['F1'];5
361;9;18;['F5', 'F1', 'F3', 'F2'];5
362;11;14;['F3', 'F2'];5
363;3;13;['F5', 'F1', 'F2', 'F6'];5
364;11;15;['F5', 'F4', 'F6', 'F1'];5
365;6;7;['F2', 'F5', 'F1'];5
366;3;11;['F2'];5
367;6;16;['F3', 'F2', 'F6'];5
368;8;10;['F3', 'F2', 'F6'];5
369;18;1;['F2', 'F3', 'F5', 'F4', 'F1'];5
370;12;1;['F5', 'F3', 'F2', 'F6'];5
371;6;9;['F2', 'F5', 'F6'];5
372;12;11;['F4', 'F3'];5
373;11;20;['F5'];5
374;16;19;['F2', 'F3', 'F1', 'F4', 'F6'];5
375;18;6;['F6', 'F4', 'F3'];5
376;12;7;['F6', 'F5'];5
377;16;15;['F1', 'F3', 'F2'];5
378;16;12;['F2'];5
379;10;19;['F2', 'F1'];5
380;15;18;['F5', 'F3', 'F6'];5
381;20;1;['F6', 'F5'];5
382;13;17;['F4', 'F6', 'F5'];5
383;6;4;['F3', 'F4', 'F1'];5
384;4;10;['F1', 'F6', 'F5', 'F2'];5
385;18;12;['F3', 'F4', 'F6', 'F5'];5
386;18;8;['F6', 'F1', 'F5', 'F3', 'F4'];5
387;4;7;['F1', 'F6'];5
388;17;20;['F1', 'F6', 'F2'];5
389;8;7;['F1', 'F2', 'F4'];5
390;8;20;['F1', 'F4', 'F6'];5
391;17;6;['F4', 'F5'];5
392;9;6;['F2', 'F5', 'F3', 'F4'];5
393;8;7;['F5', 'F3'];5
394;9;13;['F4', 'F5'];5
395;9;7;['F4', 'F2', 'F1'];5
396;20;5;['F1'];5
397;11;18;['F5'];5
398;11;13;['F2'];5
399;4;10;['F6', 'F5'];5
400;15;14;['F3', 'F1', 'F4'];5
401;14;13;['F3', 'F1'];5
402;16;14;['F5', 'F1'];5
403;3;19;['F5'];5
404;6;14;['F4', 'F1'];5
405;14;4;['F4', 'F3'];5
406;17;10;['F2', 'F6'];5
407;9;15;['F2', 'F5', 'F1', 'F6'];5
408;12;11;['F1'];5
409;14;9;['F2'];5
410;1;7;['F5', 'F6'];5
411;9;10;['F2', 'F5', 'F4'];5
412;4;14;['F1', 'F6'];5
413;17;18;['F6', 'F1'];5
414;1;17;['F1', 'F5'];5
415;7;11;['F2', 'F3', 'F1'];5
416;18;20;['F6', 'F4', 'F2'];5
417;16;1;['F4'];5
418;13;7;['F5', 'F1'];5
419;8;2;['F3', 'F4', 'F2', 'F5'];5
420;5;12;['F3', 'F4', 'F5', 'F6', 'F2'];5
421;15;12;['F6', 'F3', 'F4', 'F5'];5
422;16;13;['F2', 'F5'];5
423;8;12;['F3', 'F2', 'F4', 'F1'];5
424;5;3;['F2', 'F6', 'F5'];5
425;16;10;['F5'];5
426;10;17;['F2', 'F4', 'F3', 'F1', 'F6'];5
427;7;9;['F4', 'F1', 'F2'];5
428;12;15;['F6', 'F4'];5
429;17;11;['F1', 'F5', 'F3'];5
430;19;9;['F2', 'F5', 'F4'];5
431;5;8;['F6', 'F5', 'F2'];5
432;9;13;['F5', 'F4', 'F2'];5
433;11;6;['F6', 'F1', 'F5'];5
434;20;15;['F6', 'F2', 'F1'];5
435;17;10;['F3', 'F4'];5
436;2;11;['F3', 'F4'];5
437;1;4;['F2', 'F5', 'F3'];5
438;13;18;['F2', 'F1'];5
439;3;19;['F5', 'F4', 'F6'];5
440;19;15;['F1', 'F4', 'F5'];5
441;18;7;['F4'];5
442;4;20;['F4', 'F2'];5
443;19;13;['F5', 'F3', 'F2', 'F6'];5
444;20;17;['F5', 'F6'];5
445;16;13;['F5', 'F3', 'F6'];5
446;16;6;['F4', 'F2', 'F1'];5
447;9;4;['F3', 'F2', 'F6', 'F1'];5
448;2;17;['F1'];5
449;5;13;['F4', 'F5', 'F3'];5
450;16;15;['F1'];5
451;3;14;['F3'];5
452;14;4;['F4', 'F2'];5
453;20;17;['F6', 'F2', 'F5'];5
454;5;12;['F1', 'F4'];5
455;4;2;['F6', 'F4', 'F2', 'F5'];5
456;17;4;['F2', 'F5', 'F4'];5
457;3;17;['F1', 'F3', 'F2'];5
458;8;15;['F1', 'F5', 'F3'];5
459;20;3;['F5', 'F1', 'F3', 'F4'];5
460;9;20;['F4', 'F6'];5
461;8;13;['F6', 'F4', 'F2'];5
462;2;8;['F3', 'F1', 'F6'];5
463;7;5;['F1', 'F2', 'F6', 'F3', 'F5'];5
464;13;20;['F6', 'F4', 'F5'];5
465;3;5;['F6', 'F2'];5
466;11;6;['F1', 'F2', 'F4', 'F6'];5
467;10;18;['F6', 'F3'];5
468;6;19;['F1', 'F5', 'F2', 'F4'];5
469;14;11;['F3', 'F5', 'F1', 'F2'];5
470;13;10;['F1'];5
471;20;2;['F6', 'F1', 'F2'];5
472;4;12;['F3', 'F5'];5
473;2;9;['F4', 'F1', 'F2'];5
474;12;19;['F4', 'F5', 'F1'];5
475;15;4;['F2', 'F6', 'F3'];5
476;18;16;['F2', 'F1', 'F3', 'F6'];5
477;11;9;['F2', 'F1', 'F5'];5
478;15;1;['F4', 'F3', 'F6', 'F1', 'F2'];5
479;15;9;['F4'];5
480;4;18;['F6'];5
481;2;13;['F1', 'F5', 'F6', 'F4'];5
482;4;1;['F1', 'F4'];5
483;17;12;['F3', 'F6', 'F4', 'F5'];5
484;5;19;['F4', 'F6'];5
485;12;5;['F2', 'F4', 'F3', 'F1', 'F5'];5
486;14;7;['F4', 'F6'];5
487;20;3;['F5', 'F2', 'F4'];5
488;12;18;['F3', 'F4'];5
489;13;15;['F3'];5
490;5;3;['F6', 'F4', 'F3', 'F5', 'F2'];5
491;7;8;['F1'];5
492;20;13;['F1'];5
493;5;4;['F2', 'F3'];5
494;16;3;['F2', 'F6', 'F3'];5
495;5;14;['F6', 'F2'];5
496;12;13;['F6', 'F5', 'F3'];5
497;11;14;['F2', 'F1', 'F3', 'F6'];5
498;14;1;['F5', 'F4'];5
499;18;1;['F1', 'F3', 'F2', 'F4'];5
500;15;9;['F2', 'F5', 'F1'];5
