requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
86;5;2;['F5', 'F1', 'F3', 'F2'];5
87;17;15;['F4', 'F6', 'F1'];5
88;13;19;['F5', 'F2', 'F3'];5
89;13;19;['F2', 'F1', 'F6'];5
90;17;6;['F2'];5
91;16;7;['F1', 'F5'];5
92;6;7;['F5', 'F6', 'F2', 'F4'];5
93;10;5;['F4', 'F5'];5
94;7;12;['F5'];5
95;9;10;['F1', 'F4', 'F6'];5
96;2;1;['F4', 'F6'];5
97;2;6;['F4', 'F6', 'F1'];5
98;19;18;['F3', 'F2'];5
99;15;4;['F6', 'F4'];5
100;8;2;['F5', 'F3'];5
101;5;14;['F1', 'F4', 'F2', 'F6'];5
102;11;3;['F1', 'F4', 'F2'];5
103;11;20;['F4', 'F1'];5
104;12;16;['F4', 'F2', 'F1'];5
105;19;6;['F3'];5
106;3;14;['F6', 'F3', 'F4'];5
107;14;9;['F1', 'F4', 'F6', 'F2', 'F3', 'F5'];5
108;6;16;['F5'];5
109;4;5;['F1'];5
110;20;11;['F4', 'F6', 'F3'];5
111;6;17;['F4', 'F5'];5
112;2;13;['F1', 'F6', 'F5'];5
113;3;12;['F2', 'F4'];5
114;15;1;['F2'];5
115;2;8;['F4', 'F1', 'F5', 'F6'];5
116;13;17;['F5', 'F1', 'F4'];5
117;14;17;['F4', 'F1', 'F5'];5
118;3;16;['F5', 'F4', 'F2', 'F3'];5
119;8;18;['F1', 'F3'];5
120;9;12;['F4'];5
121;15;16;['F1', 'F6', 'F4', 'F5'];5
122;9;8;['F6'];5
123;12;8;['F3', 'F5', 'F1', 'F4'];5
124;16;9;['F6', 'F5'];5
125;12;18;['F2', 'F3', 'F4', 'F5', 'F1'];5
126;3;5;['F6', 'F3', 'F4', 'F1'];5
127;4;18;['F3'];5
128;10;4;['F2', 'F3'];5
129;7;1;['F5', 'F2', 'F4'];5
130;10;4;['F3'];5
131;14;3;['F5', 'F4', 'F2', 'F3'];5
132;12;3;['F2', 'F3', 'F4'];5
133;8;15;['F4', 'F1'];5
134;8;14;['F2', 'F4', 'F5'];5
135;15;14;['F3'];5
136;20;14;['F1'];5
137;2;12;['F3', 'F4'];5
138;9;13;['F6'];5
139;10;9;['F6', 'F3', 'F4'];5
140;12;6;['F3', 'F4', 'F1'];5
141;19;15;['F1', 'F3', 'F5', 'F4', 'F6'];5
142;16;1;['F1', 'F4', 'F6', 'F2', 'F5'];5
143;17;8;['F1', 'F3', 'F4'];5
144;20;6;['F2', 'F3', 'F1', 'F4', 'F6'];5
145;20;13;['F6', 'F3', 'F5', 'F1'];5
146;18;5;['F2'];5
147;8;9;['F4', 'F2', 'F5', 'F6'];5
148;13;12;['F1', 'F4', 'F5'];5
149;12;19;['F4', 'F5', 'F6'];5
150;9;12;['F3'];5
151;7;17;['F4', 'F6'];5
152;19;18;['F3'];5
153;20;9;['F4', 'F5', 'F2'];5
154;6;4;['F6', 'F1', 'F3'];5
155;13;3;['F2', 'F5', 'F1'];5
156;4;14;['F3'];5
157;11;15;['F3', 'F1', 'F2', 'F4'];5
158;14;8;['F6', 'F1'];5
159;11;13;['F3', 'F2', 'F1', 'F4'];5
160;3;20;['F1', 'F6'];5
161;9;10;['F1'];5
162;2;19;['F1', 'F4', 'F5', 'F6', 'F3'];5
163;2;4;['F4', 'F5', 'F1', 'F6'];5
164;4;2;['F1'];5
165;19;20;['F1', 'F2', 'F4', 'F6'];5
166;10;17;['F4', 'F5', 'F1'];5
167;6;20;['F6', 'F2'];5
168;15;9;['F5', 'F6'];5
169;12;2;['F3'];5
170;16;6;['F2', 'F4'];5
171;2;19;['F4', 'F3', 'F2'];5
172;16;20;['F5', 'F1', 'F2', 'F6'];5
173;2;1;['F1'];5
174;16;9;['F1', 'F4', 'F6', 'F3'];5
175;17;12;['F4', 'F2', 'F1', 'F6'];5
176;5;2;['F3'];5
177;8;5;['F1', 'F5', 'F4'];5
178;16;1;['F6'];5
179;9;16;['F2', 'F5'];5
180;16;17;['F6', 'F5'];5
181;2;16;['F2', 'F6', 'F4', 'F5'];5
182;8;3;['F5', 'F4', 'F2'];5
183;9;20;['F4', 'F5', 'F1'];5
184;15;19;['F6', 'F2', 'F1'];5
185;20;9;['F1'];5
186;1;6;['F6', 'F4'];5
187;18;5;['F2'];5
188;20;18;['F1', 'F4', 'F6'];5
189;1;17;['F5'];5
190;1;16;['F3'];5
191;11;1;['F1', 'F3', 'F6'];5
192;5;15;['F3', 'F2', 'F6', 'F1'];5
193;4;20;['F1', 'F3', 'F2', 'F6'];5
194;6;15;['F5', 'F4', 'F6'];5
195;19;15;['F4', 'F5', 'F2', 'F1'];5
196;1;3;['F5', 'F2'];5
197;12;14;['F1', 'F2', 'F5'];5
198;9;18;['F6', 'F4', 'F2'];5
199;14;9;['F3'];5
200;11;4;['F3', 'F4'];5
201;11;16;['F2', 'F1'];5
202;20;7;['F5', 'F3', 'F6'];5
203;9;7;['F4'];5
204;12;9;['F5', 'F2', 'F3', 'F4'];5
205;19;9;['F5'];5
206;5;10;['F5', 'F1', 'F3', 'F2'];5
207;10;12;['F1'];5
208;2;3;['F2', 'F6', 'F3'];5
209;16;15;['F5', 'F2', 'F4', 'F1'];5
210;14;11;['F5', 'F4', 'F6'];5
211;6;7;['F3', 'F2'];5
212;14;4;['F4', 'F5'];5
213;1;18;['F2', 'F1'];5
214;12;16;['F4', 'F1'];5
215;5;10;['F2', 'F6', 'F5', 'F4', 'F1'];5
216;11;19;['F6', 'F1'];5
217;8;2;['F1', 'F5'];5
218;18;11;['F4'];5
219;8;17;['F6', 'F1'];5
220;18;14;['F2', 'F1', 'F6'];5
221;17;4;['F6', 'F5', 'F1'];5
222;7;16;['F3', 'F4'];5
223;3;6;['F1'];5
224;4;11;['F6', 'F4', 'F1'];5
225;10;7;['F5', 'F4', 'F1', 'F6'];5
226;17;4;['F4'];5
227;15;6;['F5', 'F6', 'F3', 'F4'];5
228;4;18;['F4', 'F6', 'F3', 'F1', 'F2'];5
229;10;15;['F4', 'F1', 'F3', 'F2'];5
230;16;6;['F4', 'F5', 'F2'];5
231;8;1;['F3', 'F1', 'F4', 'F6', 'F5'];5
232;13;20;['F3'];5
233;5;16;['F4', 'F6', 'F3'];5
234;20;16;['F6', 'F3', 'F1'];5
235;12;17;['F1'];5
236;7;4;['F1', 'F5', 'F2', 'F6'];5
237;3;13;['F6', 'F1', 'F4', 'F3'];5
238;14;10;['F1', 'F5', 'F6', 'F3'];5
239;3;11;['F6'];5
240;10;13;['F4', 'F5'];5
241;1;3;['F1', 'F5', 'F2', 'F6', 'F3'];5
242;14;12;['F1', 'F6', 'F5'];5
243;17;15;['F2'];5
244;11;20;['F3', 'F2', 'F4'];5
245;1;17;['F2', 'F6'];5
246;6;15;['F1', 'F6'];5
247;20;15;['F1', 'F5', 'F2'];5
248;9;15;['F6', 'F4', 'F2', 'F3'];5
249;4;7;['F2', 'F1', 'F4'];5
250;4;5;['F6'];5
251;13;4;['F6', 'F3', 'F5', 'F1'];5
252;11;2;['F5', 'F6'];5
253;16;14;['F6', 'F1', 'F4'];5
254;10;14;['F2', 'F3'];5
255;13;4;['F1', 'F2', 'F5', 'F6', 'F3'];5
256;14;8;['F5', 'F4'];5
257;14;8;['F5', 'F2', 'F3', 'F1', 'F4'];5
258;1;8;['F4', 'F5'];5
259;16;10;['F3', 'F2', 'F4', 'F1'];5
260;5;4;['F5', 'F2'];5
261;17;1;['F2'];5
262;16;12;['F6', 'F2', 'F4'];5
263;11;17;['F4'];5
264;5;10;['F5', 'F2'];5
265;15;7;['F6', 'F4'];5
266;8;20;['F4', 'F1', 'F5'];5
267;18;19;['F3', 'F6', 'F4', 'F5'];5
268;11;15;['F6', 'F2', 'F1', 'F5'];5
269;11;12;['F2', 'F3'];5
270;2;13;['F4'];5
271;6;16;['F5'];5
272;1;11;['F1', 'F5', 'F6'];5
273;13;18;['F1', 'F4'];5
274;20;15;['F6'];5
275;17;6;['F5', 'F3'];5
276;1;12;['F5'];5
277;14;15;['F2', 'F5', 'F4'];5
278;20;11;['F6', 'F5', 'F1', 'F3', 'F4'];5
279;8;6;['F3', 'F2', 'F6'];5
280;11;3;['F6'];5
281;8;10;['F3', 'F1', 'F4'];5
282;2;15;['F6'];5
283;17;3;['F5'];5
284;5;8;['F5', 'F2', 'F4'];5
285;11;15;['F3', 'F2'];5
286;17;7;['F3', 'F2', 'F6'];5
287;12;3;['F3'];5
288;19;5;['F1', 'F3', 'F2', 'F5', 'F6'];5
289;4;13;['F6', 'F5', 'F2'];5
290;11;4;['F6'];5
291;19;5;['F4', 'F6', 'F5'];5
292;3;20;['F2', 'F3', 'F6'];5
293;8;17;['F4'];5
294;5;9;['F4', 'F5', 'F1', 'F6'];5
295;20;9;['F1', 'F4', 'F5'];5
296;15;3;['F6', 'F4', 'F2'];5
297;14;13;['F1', 'F4'];5
298;15;9;['F3', 'F6', 'F2'];5
299;14;18;['F1', 'F4', 'F6', 'F5', 'F3'];5
300;6;17;['F5', 'F4', 'F6'];5
