requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
347;1;2;['F3', 'F2', 'F1', 'F6'];5
348;19;14;['F6', 'F3', 'F5'];5
349;4;20;['F5', 'F4', 'F2'];5
350;13;11;['F4', 'F6', 'F5'];5
351;1;3;['F3', 'F5', 'F4', 'F2'];5
352;20;10;['F1', 'F3', 'F6', 'F2'];5
353;18;9;['F5', 'F1', 'F2', 'F3'];5
354;19;5;['F4', 'F1'];5
355;5;8;['F6', 'F5', 'F1', 'F2'];5
356;14;16;['F2', 'F4', 'F3'];5
357;17;12;['F5'];5
358;9;19;['F1', 'F2', 'F6'];5
359;17;5;['F6', 'F1', 'F3', 'F5', 'F2'];5
360;19;10;['F5', 'F2', 'F3'];5
361;20;2;['F6', 'F3', 'F1'];5
362;11;5;['F1', 'F6', 'F2', 'F4'];5
363;20;9;['F5'];5
364;17;18;['F5'];5
365;10;13;['F2'];5
366;18;15;['F4', 'F2', 'F5'];5
367;3;7;['F2', 'F4'];5
368;2;18;['F2', 'F5', 'F1'];5
369;18;16;['F6', 'F3', 'F4', 'F2'];5
370;19;11;['F6', 'F1'];5
371;5;16;['F4', 'F6'];5
372;19;9;['F1', 'F5', 'F4', 'F2'];5
373;15;11;['F4', 'F1'];5
374;10;17;['F2', 'F4'];5
375;9;15;['F2', 'F5'];5
376;17;10;['F4', 'F1'];5
377;10;15;['F6', 'F4'];5
378;6;7;['F4', 'F5', 'F3'];5
379;20;4;['F3', 'F5', 'F2', 'F6'];5
380;11;13;['F1', 'F3'];5
381;12;19;['F3'];5
382;6;16;['F5', 'F6', 'F1'];5
383;3;2;['F1', 'F4'];5
384;16;4;['F2', 'F6', 'F1', 'F5'];5
385;19;6;['F1'];5
386;2;20;['F2', 'F4', 'F3'];5
387;7;10;['F3', 'F2', 'F6', 'F4'];5
388;17;15;['F4', 'F1'];5
389;20;12;['F4'];5
390;15;13;['F1'];5
391;8;1;['F6', 'F4', 'F3', 'F5', 'F2'];5
392;11;10;['F1', 'F6', 'F5'];5
393;12;10;['F3', 'F6', 'F4'];5
394;17;10;['F1', 'F4'];5
395;19;11;['F6', 'F5'];5
396;16;4;['F6', 'F1'];5
397;3;15;['F3', 'F4', 'F1', 'F2'];5
398;5;2;['F5', 'F1', 'F6', 'F3'];5
399;9;20;['F4', 'F3', 'F6', 'F2'];5
400;12;9;['F5', 'F2', 'F3'];5
